Project_Type,Location,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level,Project_Duration_Days,Start_Year,Start_Month,Start_Quarter,Cost_Overrun_Pct,Cost_Efficiency,Schedule_Overrun_Pct,Duration_Efficiency,Risk_Composite
Building,New York,34327716,33064706.323894568,-1263009.6761054322,687,932.4683648362738,245.46836483627385,0.5540955924019475,2.4897429629113192,211.70254573210423,11.409651824497654,81.2153706526654,Stormy,240,39926.273166118495,404.7757252178216,9378,76.02837179501644,2,4.375371650454117,52.91321567705262,0,82.73903028852129,Medium,650,2020,9,3,-3.6793,1.0382,35.7305,0.7368,11.9942
Building,Chicago,3975605,4108456.92897801,132851.92897801008,780,1081.9255441882146,301.92554418821464,0.6344406707507647,1.5501701200622504,263.9115804563909,7.235317353669686,72.44520155636287,Cloudy,74,29078.318740064657,364.13071962311295,2845,55.45472694987996,7,4.318516047482138,83.75274153667331,1,91.06160934588505,High,602,2020,9,3,3.3417,0.9677,38.7084,0.7209,14.8787
Tunnel,Chicago,39653586,48041697.10244757,8388111.102447569,251,277.38246571273913,26.382465712739133,0.8811418286928204,4.059838711954009,213.58150581617,15.429879598625655,85.70099170449537,Sunny,213,40887.003997085776,290.32328804477186,8660,60.00742123189883,2,2.750769774100479,88.3385272570666,0,71.57249095357514,Medium,244,2020,9,3,21.1535,0.8254,10.5109,0.9049,10.4495
Bridge,Los Angeles,32664126,41308739.53048468,8644613.530484676,426,494.2522710854891,68.2522710854891,0.5452176247360009,4.33576075500561,338.45272579431554,11.453633616119554,23.77288032756521,Rainy,201,31811.338957548636,339.17173856799525,2702,66.4911217906519,3,5.026703088582957,85.50177923011006,1,19.434326457024348,High,192,2020,9,3,26.4652,0.7907,16.0217,0.8619,14.3514
Tunnel,Seattle,47831679,50089878.97986322,2258199.979863219,820,1155.448113007882,335.44811300788206,0.1373378172190108,3.365040831443385,455.5666435084535,37.49673517265303,20.8525884791579,Snowy,144,19154.57439215109,185.34739495969123,1390,71.75140592479401,9,6.621720028193586,86.85093182289302,1,57.06930492142773,High,392,2020,9,3,4.7211,0.9549,40.9083,0.7097,16.8132
Building,Houston,14763700,13798734.167491116,-964965.8325088824,787,879.8291770613176,92.82917706131764,1.7708468079336714,0.2348221120383364,123.7641179211252,41.10935363588406,66.29366796853489,Rainy,235,30249.954894578037,412.1713098360006,1654,66.96195229750904,6,2.252393510664014,55.23099252746645,1,61.53706981447943,Medium,421,2020,9,3,-6.5361,1.0699,11.7953,0.8945,5.1891
Bridge,Houston,24066465,27306285.81522248,3239820.815222476,766,1054.292587334471,288.2925873344709,1.93465867962368,2.8316144008326605,221.63396445640555,6.689926904728342,40.25466871555724,Snowy,216,29007.886376053106,132.91283112666238,6835,69.59173118727576,2,9.755315753231931,84.67254205487706,0,35.367375700059185,High,672,2020,9,3,13.462,0.8814,37.6361,0.7266,17.6805
Tunnel,Chicago,15573834,16204917.252628293,631083.2526282929,745,1091.1235681907733,346.1235681907733,0.7489837353599791,3.816474559986408,113.39087177788758,37.51646941029751,37.74507112740412,Snowy,95,42055.38741916943,267.7724624496941,5271,57.91532537729756,3,4.989530587840602,59.08737913445468,0,99.2166226210358,Medium,392,2020,9,3,4.0522,0.9611,46.4595,0.6828,16.7514
Tunnel,Los Angeles,42707317,44062520.69878129,1355203.6987812892,523,666.2634150687406,143.26341506874064,0.7431630709083984,0.6825150604179109,331.2246966835244,32.98377212431869,43.1620961385656,Rainy,254,49177.72478217466,772.0934001574861,9955,49.53790564135784,7,9.531648250762553,54.90077159383927,0,40.20651611734576,High,872,2020,9,3,3.1732,0.9692,27.3926,0.785,12.4761
Building,Houston,10176748,15020042.31467313,4843294.3146731295,233,313.3794947857741,80.37949478577411,0.1134744442713048,1.1433537569230168,377.9917292698681,41.1944219789619,38.88572405246549,Stormy,187,23496.915443941874,392.9220898089604,4400,42.84099863961037,3,2.211930339617667,87.85804152274206,0,28.92292923648333,Low,517,2020,9,3,47.5918,0.6775,34.4976,0.7435,25.6692
Bridge,Chicago,23941230,30400102.00959571,6458872.009595711,707,977.8222797678494,270.8222797678494,1.3924763078277107,4.412475525340682,469.36072966885513,3.5162671702238306,55.80054844111111,Cloudy,264,39352.58052986118,701.4133152796095,6319,51.75872334950006,8,7.904943578554122,94.47030585507824,1,19.9122425786844,High,352,2020,9,3,26.978,0.7875,38.3058,0.723,22.7661
Building,Seattle,46501579,57388857.25113854,10887278.251138538,790,1111.5487935770086,321.5487935770086,1.6683358019223946,0.1006086092653701,175.4923668174342,21.73275325665385,50.81039130568928,Sunny,259,9489.33518171601,745.1957580375496,7732,74.91661849034699,3,6.558742454891904,85.83549537025795,0,44.06511347858242,High,851,2020,9,3,23.4127,0.8103,40.7024,0.7107,21.1463
Bridge,Houston,29911861,34382639.16231013,4470778.162310131,711,808.4297539297092,97.42975392970924,0.378555770684006,3.76363568912988,477.5950426394436,5.099952160724454,55.869998596365946,Sunny,81,39957.41162517299,623.0668084589022,7674,87.16692686818794,3,8.380577075890336,90.27867264073768,0,72.3356822481448,High,343,2020,9,3,14.9465,0.87,13.7032,0.8795,10.871
Dam,Chicago,25276628,29254325.00929303,3977697.009293031,737,685.9687016476264,-51.0312983523736,0.4033660637975864,2.3688664625721145,78.46820231930366,35.325196976640584,67.08995280503053,Sunny,146,21713.761039695444,962.8279672288586,2085,50.15485584657367,4,6.406101306596846,99.5544077560808,0,30.827538396323494,High,644,2020,9,3,15.7367,0.864,-6.9242,1.0744,6.8022
Road,Chicago,40770506,49925237.8226463,9154731.822646298,372,424.49878374004027,52.49878374004027,1.6011581749457318,2.2338607941980344,321.35623851406467,-9.707169518591463,47.09913562798038,Rainy,213,6772.5573300359,119.29587996080193,6446,46.51332146635891,0,9.665529699185257,56.73779557033423,0,79.25897957172349,High,676,2020,9,3,22.4543,0.8166,14.1126,0.8763,12.9032
Road,New York,11511846,15170977.01304563,3659131.0130456295,237,309.1081358752976,72.10813587529759,1.270952421872875,0.0354826624744358,75.70972370449849,21.065053958751783,37.591538099950974,Rainy,205,21346.07803529797,764.7873855293279,5376,84.95742163295502,6,6.642386478368718,98.25762762165192,0,22.186114094955443,High,879,2020,9,3,31.7858,0.7588,30.4254,0.7667,21.1918
Road,Seattle,47669316,62984878.88223482,15315562.88223482,616,720.849502584581,104.84950258458105,0.1852350594926623,4.096991154832464,452.1983844928752,8.656188719955491,31.634037576612183,Stormy,193,32478.92379147401,962.9079795463672,2963,58.30949983223738,8,8.061437128100213,80.05989027450512,0,49.64211378807136,High,574,2020,9,3,32.1288,0.7568,17.021,0.8545,17.9572
Building,New York,39143159,39261228.25718745,118069.25718744844,290,391.3195882497093,101.31958824970934,1.2828392818783352,1.7991245031828322,288.4140756815243,7.747603889280114,44.46318836728379,Sunny,65,10366.257545665994,876.0445564176454,6177,97.08996635364116,8,8.898235952800306,90.66265786725104,0,73.21363660954368,High,882,2020,9,3,0.3016,0.997,34.9378,0.7411,13.9515
Dam,Los Angeles,44562003,53477418.27502615,8915415.27502615,308,343.1703529658091,35.17035296580912,0.6869436734031554,2.7038281565027145,351.20675784325823,25.46984781257044,71.92645326723203,Stormy,67,46581.552159361454,251.103422624512,5572,82.85907823662238,0,7.431251240894141,82.5084590793835,0,22.177846241887394,High,487,2020,9,3,20.0068,0.8333,11.4189,0.8975,10.914
Bridge,New York,9978989,11447645.279283756,1468656.2792837543,885,1133.5491389262395,248.5491389262397,0.8005777953946073,3.386503431678297,424.20826665970367,36.831644712269664,72.96934370780286,Sunny,185,8495.258597277736,394.1382756265589,8543,59.605362834581854,5,5.718129909068443,78.50188943926746,0,63.805798899547966,High,362,2020,9,3,14.7175,0.8717,28.0846,0.7807,14.9843
Tunnel,New York,14792249,21039255.0877628,6247006.087762799,505,510.9852008707544,5.9852008707543405,1.5624896947640723,3.513147882189579,117.63978011778596,23.50574652663294,66.68337706789472,Rainy,283,46850.30239249248,255.2066558888189,9907,57.372564867622295,2,3.455353708870783,85.18094970108439,0,81.9057261175215,Medium,808,2020,9,3,42.2316,0.7031,1.1852,0.9883,14.1161
Bridge,Houston,29098059,37212092.113997206,8114033.113997206,187,252.37925079156412,65.37925079156415,1.6407768660779602,4.779900294130361,67.36620287216023,36.92451382556974,36.38197227148122,Cloudy,257,36821.18830710589,641.1775274332336,1242,71.42190317627855,3,8.690433520561022,66.01293322564914,0,63.59940066602859,High,689,2020,9,3,27.8851,0.782,34.9622,0.7409,21.1923
Tunnel,Chicago,4683909,5712038.453533449,1028129.4535334492,208,255.30285690786565,47.302856907865646,0.8606775909956782,2.6566997661830456,445.4965156607835,4.552841153456647,61.16603720982884,Cloudy,296,19837.047893639163,740.969183781543,7510,44.74868009669257,7,5.325204274198105,96.21357617459564,0,56.031753189476575,Medium,887,2020,9,3,21.9502,0.82,22.7418,0.8147,15.8726
Bridge,Seattle,36094032,34983663.54446064,-1110368.4555393606,291,297.5296422402365,6.529642240236512,1.899590578412074,1.9985977548721376,191.71995235651963,18.57260201207396,59.94827631037936,Cloudy,297,22583.7656469092,385.3663924267524,4915,47.060590758717936,3,6.586374037015531,55.76462860278893,0,85.44695978825565,High,725,2020,9,3,-3.0763,1.0317,2.2439,0.9781,2.5904
Dam,New York,42019538,53086758.78279893,11067220.782798933,852,916.0249918920792,64.02499189207913,0.8722791641089371,4.76851813245854,108.04050856722438,14.77950964868918,53.89863386768079,Cloudy,124,38336.42141297349,585.5559165858659,1837,50.55147287897155,7,1.7130388409282784,65.9015592043231,1,98.6878315001095,Medium,743,2020,9,3,26.3383,0.7915,7.5147,0.9301,11.8985
Tunnel,Seattle,20847987,20229267.60118244,-618719.3988175616,310,418.2412197962208,108.24121979622085,1.5664884669372088,3.210551175127605,260.8075566891889,-9.359530527329708,58.498529046870495,Snowy,247,32066.19953965433,721.8285130640755,4323,86.48341559827361,3,5.476161908141648,51.55811766002517,0,26.31816571196573,Medium,803,2020,9,3,-2.9678,1.0306,34.9165,0.7412,12.1702
Building,New York,18920863,20856920.351387247,1936057.3513872477,367,436.56879209266685,69.56879209266685,1.019366802672092,1.490751781382778,319.23773406320845,20.624667872740705,54.42534428365676,Sunny,50,35223.93146547253,479.2058349499435,3953,70.83144155614735,8,7.283418796178605,63.56615238230459,1,72.22117071947835,High,773,2020,9,3,10.2324,0.9072,18.9561,0.8406,11.8132
Bridge,Los Angeles,33453189,32974981.647639114,-478207.3523608856,854,879.2945100574101,25.294510057410093,1.80531142039196,0.6323212270178558,63.93677154012956,26.383837828039617,59.58194562518757,Cloudy,239,22512.4077431066,868.6139774099133,2432,40.634027366466576,5,6.25664718940393,60.910653857070216,0,17.2591798905583,High,406,2020,9,3,-1.4295,1.0145,2.9619,0.9712,3.1399
Bridge,New York,46554686,61230780.1956566,14676094.195656598,888,1314.5620902292949,426.56209022929465,1.8247463629353395,4.212772507325907,173.70304621568948,22.555292243048854,70.08541682347902,Snowy,174,26951.606681341957,794.3949417590354,7854,80.41099164832653,0,5.036993704411345,52.48154303393156,0,13.855692157655248,High,615,2020,9,3,31.5244,0.7603,48.0363,0.6755,24.8756
Tunnel,Houston,24933622,25525827.14585496,592205.1458549611,654,869.2150577761469,215.2150577761469,0.2660919349550593,1.8109080139707576,64.75994342460321,30.49539443308818,27.673973608240782,Snowy,253,49544.0367817052,158.1989894655136,8655,65.42141071962982,9,3.010845850747023,74.5887031924311,0,35.273707320790905,Medium,601,2020,9,3,2.3751,0.9768,32.9075,0.7524,12.9869
Building,Chicago,2416953,2743521.112562951,326568.1125629512,543,800.5345284414656,257.5345284414656,1.8793373294894289,3.302348606822156,239.15092513797453,21.42367406491924,72.47380265043165,Snowy,298,14626.529172487297,659.0127691817461,9431,70.65114189782787,1,3.787031800811436,73.43180209278049,0,97.38278096741918,Medium,733,2020,10,4,13.5116,0.881,47.4281,0.6783,19.2393
Building,Los Angeles,31250211,44919205.37277895,13668994.372778945,383,442.8487394238069,59.84873942380688,1.6685161988887898,2.3540820968294907,452.79501307981,-6.32873598320837,29.512030508931595,Stormy,87,23803.528393495915,311.79299586377465,9330,52.846974604776136,6,7.30561922346071,53.887272194933445,0,59.69760862320439,High,200,2020,10,4,43.7405,0.6957,15.6263,0.8649,20.4712
Dam,New York,20471461,20933907.82464784,462446.8246478401,391,463.3585399262776,72.35853992627761,1.603490357194067,0.9946488989751916,492.1935851721061,-3.5954961753408714,24.66395988872623,Stormy,269,18132.04344082853,601.7664382005478,9611,73.10693370364622,9,3.01771628955459,63.09252657042071,0,34.14442095598701,Medium,733,2020,10,4,2.259,0.9779,18.506,0.8438,8.633
Building,Seattle,30288010,36487451.91314049,6199441.913140491,800,1151.0185037688093,351.0185037688093,0.4817315454024926,3.0084330431023254,336.6713990766324,22.80610176491738,88.32557803550273,Snowy,94,39430.01796979324,961.1995983696696,1303,98.74919438508933,6,6.595539537779937,97.6661080233178,1,21.932748676446288,High,576,2020,10,4,20.4683,0.8301,43.8773,0.695,21.8228
Building,Los Angeles,1421280,1636693.4559492264,215413.4559492264,455,552.83846988699,97.83846988698996,1.6297264966338634,0.3034153447534116,122.73696220306633,5.1238555585502095,86.98942382093091,Cloudy,235,39380.56815495743,891.1558040970251,3162,44.40668146034569,2,6.307638513005829,55.53683122552101,0,92.81650627120024,High,804,2020,10,4,15.1563,0.8684,21.503,0.823,12.6593
Building,Los Angeles,1909245,1739082.4408478125,-170162.55915218755,252,333.7405714801369,81.74057148013691,1.71525219590157,2.066712299355961,457.6322254996876,-5.619517903087879,24.230558145839485,Sunny,130,18160.045744882817,464.0647628036185,7486,57.03504397986584,0,9.733757314481773,65.25093244297341,1,42.61299236842966,High,284,2020,10,4,-8.9126,1.0978,32.4367,0.7551,11.6778
Road,New York,16993238,23376830.5802243,6383592.580224302,858,902.0185973346988,44.018597334698825,0.6493856354628867,2.733074698318356,282.3115204400272,13.62815088967007,51.02774090324735,Rainy,178,8662.56424848423,362.36247250991806,5102,54.57985557164979,7,1.5470365823620291,51.79311992273293,0,37.60275433482984,Low,371,2020,10,4,37.5655,0.7269,5.1304,0.9512,14.5182
Dam,Los Angeles,49427722,46532618.91753364,-2895103.0824663565,422,492.9111418755086,70.91114187550858,1.9092941488884152,2.180234870592895,119.18719044631314,20.487742894601045,33.03714568098423,Stormy,81,5514.470450249182,310.9651699674331,7874,54.91295864507077,9,1.9731034656645532,57.44436013118834,0,87.21670887991047,Low,196,2020,10,4,-5.8572,1.0622,16.8036,0.8561,7.2357
Bridge,Seattle,35147064,41633560.544759005,6486496.544759005,281,273.7136473756259,-7.286352624374103,0.194734278158412,3.743360876254954,464.7770012532476,8.08102935922836,53.97414279940927,Cloudy,185,24235.273995911848,579.2633827808681,2168,62.72238145392264,9,5.554751190811813,84.96985537328948,0,64.39625485397835,Medium,299,2020,10,4,18.4553,0.8442,-2.593,1.0266,8.4475
Tunnel,Los Angeles,13425714,16599646.460314792,3173932.460314792,864,884.3800505986169,20.38005059861689,0.3848275811695654,4.139624772726562,390.8610728253964,29.62385362241779,78.11240700997112,Cloudy,167,23465.19174510969,202.8236079322507,1415,89.08658708465005,6,5.743988428182711,68.33582503314693,0,25.177250047746448,Medium,572,2020,10,4,23.6407,0.8088,2.3588,0.977,10.1486
Bridge,Seattle,30920720,39487487.10334308,8566767.103343077,350,315.19811720620254,-34.80188279379746,1.1214041622978772,3.85621537016589,379.2673727254182,25.407383445568456,86.54282423200232,Rainy,89,49477.54453879383,594.3475073154237,6243,94.77152139786324,9,1.3593489292465413,72.60382853395603,0,47.935947836725454,Low,604,2020,10,4,27.7056,0.7831,-9.9434,1.1104,10.3835
Dam,New York,27638002,36293643.2088446,8655641.208844595,832,768.4011137830112,-63.59888621698883,1.1940056951323883,0.1940647390590105,369.1313167074821,8.305009860041956,64.39768574160762,Rainy,233,26141.093406395583,101.2002755417128,1149,52.1329052475384,7,8.432698787735069,57.84891975653281,0,93.54079612951372,High,308,2020,10,4,31.3179,0.7615,-7.6441,1.0828,12.4819
Tunnel,Chicago,17439220,18345421.689706203,906201.6897062026,367,545.4978978635598,178.49789786355984,1.3257851582717164,0.970643852229861,140.15291949339905,31.517989089970836,44.77339670482719,Cloudy,240,16538.826630893927,391.4646676712604,7524,72.57699627688677,0,5.452511482926061,84.10700864456508,1,91.10832171079193,High,309,2020,10,4,5.1963,0.9506,48.637,0.6728,17.2405
Dam,Los Angeles,13259034,12012515.963395672,-1246518.036604328,620,648.1555745908756,28.15557459087563,0.1322413456993862,2.683037546318872,144.95301126838672,25.678227339316948,62.232789595121886,Rainy,284,45105.32484641604,297.9408824475231,6899,78.21393832992882,2,4.119793719764759,87.57607990456268,0,16.309881345187975,Medium,751,2020,10,4,-9.4013,1.1038,4.5412,0.9566,2.5863
Building,Chicago,6730385,8978779.124075139,2248394.124075139,265,343.96640281113633,78.96640281113633,1.924696871782048,4.674110202219007,359.7318492922648,25.05949582948461,41.84009142759152,Cloudy,287,27098.05773441103,974.096910964704,1838,71.30964846183069,1,3.8696839355338826,59.05560247583699,0,34.175187347736,Medium,739,2020,10,4,33.4066,0.7496,29.7986,0.7704,19.9355
Tunnel,Seattle,26580123,32464801.677852217,5884678.677852217,655,919.2661816282472,264.2661816282473,0.1847173761948736,4.174783875260585,148.87523754967862,20.438523543288746,83.68765485824423,Rainy,265,31962.903584476,754.518087612981,7144,66.04458365181517,0,8.752664633987632,52.24967318099711,0,23.908545822623445,High,208,2020,10,4,22.1394,0.8187,40.346,0.7125,20.4962
Building,Los Angeles,36935918,51771991.15440676,14836073.154406764,231,284.2215396501878,53.22153965018782,0.3718177101744645,4.212672541759009,247.402263561372,-9.373568255129596,80.92803241740859,Rainy,123,9305.091969269572,414.688042416014,8466,51.51853035155427,4,2.770595797853623,54.04705671545092,0,58.04305428325104,Medium,276,2020,10,4,40.1671,0.7134,23.0396,0.8127,20.3161
Bridge,Houston,48368963,67369888.70026456,19000925.70026456,290,287.6471430146084,-2.352856985391611,0.1266275832995082,1.5160409687983745,401.9008215172736,28.3078950912289,59.07622251957627,Cloudy,160,22231.23832983983,183.56057787755844,2320,69.29316155195431,2,2.443759348893483,82.85228786015088,0,77.49849853272866,Medium,189,2020,10,4,39.2833,0.718,-0.8113,1.0082,12.6737
